title_id,beneficiary_id,village_id,right_type,status,area_hectares,application_date,approval_date,survey_number,gps_coordinates,forest_division,forest_range,forest_beat,gram_sabha_resolution_date,sdlc_recommendation_date,dlc_approval_date,title_deed_number,remarks
FRA_TITLE_00001273,FRA_00001231,VIL_000062,CR,Pending,5.83,2025-01-29,2024-09-27,SUR_129/8,VIL_000062_41,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-07-30,2025-06-13,2025-09-26,DEED_001273,Under Verification
FRA_TITLE_00001274,FRA_00001232,VIL_000062,IFR,Pending,3.47,2024-03-09,,SUR_516/33,VIL_000062_1,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-03-25,2025-05-07,,DEED_001274,Complete Documentation
FRA_TITLE_00001275,FRA_00001232,VIL_000062,CR,Approved,7.52,2023-04-10,2023-12-05,SUR_420/36,VIL_000062_89,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2024-06-23,2024-04-13,2025-09-26,DEED_001275,Pending Survey
FRA_TITLE_00001276,FRA_00001232,VIL_000062,IFR,Approved,3.87,2023-03-11,,SUR_511/4,VIL_000062_7,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2024-05-04,2025-06-04,2025-09-26,DEED_001276,Under Verification
FRA_TITLE_00001277,FRA_00001235,VIL_000062,CR,Under_Review,4.64,2022-12-03,2025-06-15,SUR_223/15,VIL_000062_42,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-08-15,2025-03-18,2025-09-26,,Approved
FRA_TITLE_00001278,FRA_00001235,VIL_000062,IFR,Approved,0.8,2025-07-03,,SUR_532/44,VIL_000062_18,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2024-06-28,2024-06-01,,,Under Verification
FRA_TITLE_00001279,FRA_00001235,VIL_000062,CFR,Pending,5.14,2024-02-07,,SUR_910/29,VIL_000062_66,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2024-04-03,2024-02-01,2025-09-26,DEED_001279,Complete Documentation
FRA_TITLE_00001280,FRA_00001239,VIL_000062,CR,Pending,7.51,2024-04-10,,SUR_255/11,VIL_000062_11,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-09-30,2025-01-22,2025-09-26,DEED_001280,Under Verification
FRA_TITLE_00001281,FRA_00001239,VIL_000062,CR,Approved,1.4,2024-06-07,,SUR_685/4,VIL_000062_97,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-05-21,2024-06-19,2025-09-26,,Complete Documentation
FRA_TITLE_00001282,FRA_00001241,VIL_000062,CR,Rejected,1.18,2024-11-01,2025-09-13,SUR_835/18,VIL_000062_70,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-06-02,2024-01-16,2025-09-26,,Pending Survey
FRA_TITLE_00001283,FRA_00001242,VIL_000062,CR,Approved,5.14,2024-05-15,2024-03-10,SUR_280/26,VIL_000062_18,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-08-20,2025-05-31,2025-09-26,,Approved
FRA_TITLE_00001284,FRA_00001243,VIL_000063,CR,Rejected,2.98,2024-06-10,,SUR_663/45,VIL_000063_1,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2024-01-06,2024-01-09,2025-09-26,DEED_001284,Under Verification
FRA_TITLE_00001285,FRA_00001243,VIL_000063,IFR,Approved,2.75,2024-09-21,2025-03-25,SUR_409/30,VIL_000063_97,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-06-09,2023-12-29,,DEED_001285,Complete Documentation
FRA_TITLE_00001286,FRA_00001243,VIL_000063,CR,Approved,8.92,2023-01-05,,SUR_142/6,VIL_000063_99,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-02-10,2023-11-09,2025-09-26,DEED_001286,Pending Survey
FRA_TITLE_00001287,FRA_00001244,VIL_000063,CR,Approved,3.97,2022-11-14,2023-10-28,SUR_229/44,VIL_000063_100,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2024-02-26,2024-05-06,2025-09-26,DEED_001287,Pending Survey
FRA_TITLE_00001288,FRA_00001246,VIL_000063,IFR,Rejected,1.96,2024-08-18,2024-10-05,SUR_243/44,VIL_000063_29,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-04-28,2024-04-30,,DEED_001288,Complete Documentation
FRA_TITLE_00001289,FRA_00001246,VIL_000063,CFR,Rejected,2.43,2024-12-07,2024-08-30,SUR_630/45,VIL_000063_74,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-06-23,2025-05-14,,,Pending Survey
FRA_TITLE_00001290,FRA_00001248,VIL_000063,CR,Approved,2.57,2024-02-17,,SUR_946/12,VIL_000063_99,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2024-07-15,2025-08-05,,,Pending Survey
FRA_TITLE_00001291,FRA_00001251,VIL_000063,CR,Pending,5.47,2022-12-11,2024-04-03,SUR_486/45,VIL_000063_71,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-11-08,2024-04-16,2025-09-26,DEED_001291,Complete Documentation
FRA_TITLE_00001292,FRA_00001252,VIL_000063,CR,Approved,9.03,2025-06-20,2025-07-13,SUR_387/18,VIL_000063_14,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-04-06,2024-07-10,,,Complete Documentation
FRA_TITLE_00001293,FRA_00001252,VIL_000063,CR,Under_Review,0.5,2024-01-03,2023-12-15,SUR_251/3,VIL_000063_94,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-08-24,2024-04-17,2025-09-26,DEED_001293,Under Verification
FRA_TITLE_00001294,FRA_00001254,VIL_000063,CFR,Rejected,6.22,2024-01-31,,SUR_854/25,VIL_000063_15,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-08-22,2024-07-16,2025-09-26,,Complete Documentation
FRA_TITLE_00001295,FRA_00001255,VIL_000063,CR,Pending,1.99,2023-07-03,2024-07-23,SUR_986/33,VIL_000063_40,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-02-12,2025-01-02,2025-09-26,DEED_001295,Approved
FRA_TITLE_00001296,FRA_00001262,VIL_000063,CR,Rejected,8.26,2024-07-03,,SUR_597/47,VIL_000063_55,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-09-03,2024-10-19,2025-09-26,DEED_001296,Under Verification
FRA_TITLE_00001297,FRA_00001263,VIL_000063,CFR,Approved,5.64,2025-09-16,2025-03-02,SUR_646/45,VIL_000063_30,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-07-25,2024-07-02,,,Approved
FRA_TITLE_00001298,FRA_00001265,VIL_000063,CFR,Pending,5.51,2025-06-08,2024-11-26,SUR_644/44,VIL_000063_10,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-09-21,2024-05-30,,,Complete Documentation
FRA_TITLE_00001299,FRA_00001265,VIL_000063,CR,Pending,8.07,2023-09-07,2023-09-27,SUR_228/16,VIL_000063_85,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-06-27,2024-08-12,,DEED_001299,Pending Survey
FRA_TITLE_00001300,FRA_00001265,VIL_000063,IFR,Under_Review,1.87,2025-08-16,,SUR_676/19,VIL_000063_97,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-06-10,2025-01-27,2025-09-26,,Pending Survey
FRA_TITLE_00001301,FRA_00001266,VIL_000063,CR,Approved,3.53,2024-03-27,,SUR_411/39,VIL_000063_51,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2022-12-14,2024-11-01,2025-09-26,,Complete Documentation
FRA_TITLE_00001302,FRA_00001267,VIL_000063,CFR,Approved,8.96,2023-11-05,,SUR_937/41,VIL_000063_12,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-04-27,2025-07-23,,DEED_001302,Approved
FRA_TITLE_00001303,FRA_00001269,VIL_000063,IFR,Approved,2.86,2024-01-08,2023-10-10,SUR_780/34,VIL_000063_46,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2024-03-11,2024-06-16,2025-09-26,,Under Verification
FRA_TITLE_00001304,FRA_00001269,VIL_000063,IFR,Approved,3.62,2022-10-04,2025-04-30,SUR_240/23,VIL_000063_35,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-05-18,2024-11-18,2025-09-26,,Complete Documentation
FRA_TITLE_00001305,FRA_00001270,VIL_000063,IFR,Approved,2.15,2025-05-09,,SUR_938/17,VIL_000063_87,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2023-08-16,2023-10-15,2025-09-26,DEED_001305,Approved
FRA_TITLE_00001306,FRA_00001270,VIL_000063,CFR,Pending,5.74,2024-10-11,2024-08-06,SUR_192/21,VIL_000063_70,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-12-22,2025-02-15,2025-09-26,DEED_001306,Pending Survey
FRA_TITLE_00001307,FRA_00001270,VIL_000063,CR,Rejected,4.23,2025-01-30,2024-02-10,SUR_878/28,VIL_000063_19,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2024-04-28,2024-09-20,2025-09-26,DEED_001307,Pending Survey
FRA_TITLE_00001308,FRA_00001272,VIL_000063,CFR,Under_Review,5.62,2023-01-27,2025-08-15,SUR_773/13,VIL_000063_83,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2024-02-27,2024-01-01,,,Pending Survey
FRA_TITLE_00001309,FRA_00001272,VIL_000063,IFR,Approved,3.33,2025-08-19,2025-04-12,SUR_954/1,VIL_000063_70,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-01-20,2025-06-13,2025-09-26,,Under Verification
FRA_TITLE_00001310,FRA_00001273,VIL_000064,CR,Approved,4.87,2025-08-25,2024-01-27,SUR_481/49,VIL_000064_9,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2023-12-05,2025-07-01,,,Under Verification
FRA_TITLE_00001311,FRA_00001273,VIL_000064,IFR,Approved,1.3,2024-12-23,2025-04-15,SUR_281/5,VIL_000064_24,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2023-07-22,2025-09-11,,,Pending Survey
FRA_TITLE_00001312,FRA_00001274,VIL_000064,CFR,Approved,9.1,2025-04-02,2024-11-17,SUR_412/11,VIL_000064_96,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2024-03-02,2024-05-20,2025-09-26,DEED_001312,Complete Documentation
FRA_TITLE_00001313,FRA_00001276,VIL_000064,CR,Approved,7.47,2023-08-01,,SUR_274/36,VIL_000064_100,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-12-26,2024-05-25,2025-09-26,,Under Verification
FRA_TITLE_00001314,FRA_00001276,VIL_000064,CR,Pending,2.82,2024-12-08,,SUR_204/35,VIL_000064_61,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-12-02,2024-12-26,2025-09-26,DEED_001314,Under Verification
FRA_TITLE_00001315,FRA_00001280,VIL_000064,CR,Approved,3.19,2025-03-24,,SUR_246/48,VIL_000064_83,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-02-03,2025-04-17,,,Complete Documentation
FRA_TITLE_00001316,FRA_00001280,VIL_000064,CR,Approved,5.35,2023-09-08,2024-01-12,SUR_223/38,VIL_000064_46,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2022-11-06,2024-01-06,2025-09-26,DEED_001316,Pending Survey
FRA_TITLE_00001317,FRA_00001280,VIL_000064,CFR,Approved,4.91,2024-05-17,,SUR_154/38,VIL_000064_22,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-07-17,2023-12-19,,,Pending Survey
FRA_TITLE_00001318,FRA_00001281,VIL_000064,IFR,Approved,2.71,2024-03-08,,SUR_798/6,VIL_000064_20,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2023-11-16,2024-04-07,,DEED_001318,Complete Documentation
FRA_TITLE_00001319,FRA_00001282,VIL_000064,CFR,Approved,9.49,2024-03-04,2024-11-07,SUR_696/33,VIL_000064_23,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-10-18,2024-09-06,,DEED_001319,Approved
FRA_TITLE_00001320,FRA_00001283,VIL_000065,CFR,Approved,2.46,2025-04-08,2023-12-30,SUR_837/44,VIL_000065_58,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-02-28,2024-07-05,2025-09-26,DEED_001320,Complete Documentation
FRA_TITLE_00001321,FRA_00001284,VIL_000065,CFR,Rejected,7.69,2024-04-30,,SUR_593/17,VIL_000065_61,Mandla_Forest_Division,Mandla_Range_3,Beat_9,2022-11-07,2024-04-25,,DEED_001321,Complete Documentation
FRA_TITLE_00001322,FRA_00001284,VIL_000065,CR,Approved,7.33,2024-09-18,2025-05-24,SUR_195/47,VIL_000065_82,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-02-06,2025-05-29,2025-09-26,DEED_001322,Under Verification
FRA_TITLE_00001323,FRA_00001285,VIL_000065,CFR,Approved,2.44,2024-05-02,,SUR_233/2,VIL_000065_44,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-04-21,2025-08-29,2025-09-26,DEED_001323,Approved
FRA_TITLE_00001324,FRA_00001286,VIL_000065,IFR,Approved,3.43,2025-07-02,2024-04-06,SUR_768/19,VIL_000065_41,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-01-11,2025-03-07,,,Approved
FRA_TITLE_00001325,FRA_00001287,VIL_000065,IFR,Approved,2.25,2025-08-30,,SUR_458/49,VIL_000065_81,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2022-12-28,2024-05-13,2025-09-26,DEED_001325,Pending Survey
FRA_TITLE_00001326,FRA_00001288,VIL_000065,CR,Approved,9.29,2025-06-07,,SUR_842/11,VIL_000065_71,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2024-07-19,2024-06-22,2025-09-26,DEED_001326,Complete Documentation
FRA_TITLE_00001327,FRA_00001289,VIL_000065,IFR,Approved,3.84,2023-07-27,2025-05-02,SUR_605/45,VIL_000065_10,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-10-12,2023-11-20,2025-09-26,,Approved
FRA_TITLE_00001328,FRA_00001289,VIL_000065,CR,Approved,6.82,2025-05-12,2025-01-19,SUR_975/26,VIL_000065_54,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-02-26,2025-03-02,,,Approved
FRA_TITLE_00001329,FRA_00001290,VIL_000065,IFR,Approved,1.3,2024-05-01,,SUR_353/11,VIL_000065_12,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2023-09-04,2025-05-21,,,Complete Documentation
FRA_TITLE_00001330,FRA_00001290,VIL_000065,IFR,Approved,2.7,2022-11-11,,SUR_175/48,VIL_000065_80,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-06-13,2024-08-23,2025-09-26,,Pending Survey
FRA_TITLE_00001331,FRA_00001290,VIL_000065,CR,Approved,3.62,2024-09-07,2023-12-22,SUR_907/41,VIL_000065_58,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2023-04-26,2024-12-05,2025-09-26,,Complete Documentation
FRA_TITLE_00001332,FRA_00001291,VIL_000065,CR,Pending,7.02,2023-10-04,2025-03-17,SUR_934/44,VIL_000065_10,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-01-30,2025-09-24,2025-09-26,DEED_001332,Approved
FRA_TITLE_00001333,FRA_00001293,VIL_000065,CR,Rejected,6.1,2024-03-05,,SUR_196/22,VIL_000065_22,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2023-08-12,2025-07-05,2025-09-26,DEED_001333,Under Verification
FRA_TITLE_00001334,FRA_00001293,VIL_000065,CR,Approved,9.66,2025-07-16,2024-03-27,SUR_370/49,VIL_000065_61,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-02-06,2024-08-06,,DEED_001334,Approved
FRA_TITLE_00001335,FRA_00001295,VIL_000065,CR,Approved,6.41,2024-01-07,2024-10-25,SUR_518/40,VIL_000065_26,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-07-02,2025-04-25,,DEED_001335,Pending Survey
FRA_TITLE_00001336,FRA_00001295,VIL_000065,CFR,Pending,0.66,2023-07-08,2025-05-04,SUR_801/15,VIL_000065_91,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-10-01,2025-06-02,2025-09-26,DEED_001336,Pending Survey
FRA_TITLE_00001337,FRA_00001296,VIL_000065,CR,Rejected,5.86,2024-04-11,2025-01-29,SUR_102/36,VIL_000065_66,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2023-11-26,2024-06-20,,,Complete Documentation
FRA_TITLE_00001338,FRA_00001296,VIL_000065,IFR,Under_Review,1.09,2024-07-31,2024-05-05,SUR_987/36,VIL_000065_25,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2024-07-06,2024-05-02,2025-09-26,DEED_001338,Complete Documentation
FRA_TITLE_00001339,FRA_00001298,VIL_000065,CFR,Approved,6.46,2022-12-22,2024-08-28,SUR_966/50,VIL_000065_77,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-09-28,2023-10-26,,,Approved
FRA_TITLE_00001340,FRA_00001299,VIL_000065,CFR,Under_Review,9.97,2023-03-09,,SUR_439/17,VIL_000065_82,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2024-06-10,2024-07-19,2025-09-26,DEED_001340,Approved
FRA_TITLE_00001341,FRA_00001300,VIL_000065,CFR,Approved,3.86,2023-08-06,,SUR_761/28,VIL_000065_45,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2023-07-14,2024-10-19,2025-09-26,,Under Verification
FRA_TITLE_00001342,FRA_00001301,VIL_000066,IFR,Pending,1.49,2024-03-18,,SUR_679/8,VIL_000066_9,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2024-07-10,2024-08-13,2025-09-26,,Pending Survey
FRA_TITLE_00001343,FRA_00001303,VIL_000066,CFR,Approved,9.65,2023-08-25,2025-03-27,SUR_304/14,VIL_000066_88,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2023-08-27,2024-09-27,,DEED_001343,Pending Survey
FRA_TITLE_00001344,FRA_00001304,VIL_000066,CR,Approved,2.54,2024-05-26,2024-09-02,SUR_756/9,VIL_000066_42,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2023-08-21,2024-02-25,2025-09-26,,Under Verification
FRA_TITLE_00001345,FRA_00001305,VIL_000066,CR,Under_Review,7.17,2023-05-09,2024-10-19,SUR_149/4,VIL_000066_31,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2024-08-21,2025-05-18,2025-09-26,DEED_001345,Pending Survey
FRA_TITLE_00001346,FRA_00001305,VIL_000066,CR,Rejected,8.8,2023-09-07,2024-01-30,SUR_387/45,VIL_000066_98,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2023-02-28,2025-08-13,2025-09-26,,Approved
FRA_TITLE_00001347,FRA_00001305,VIL_000066,IFR,Pending,1.35,2025-06-30,2025-08-14,SUR_785/50,VIL_000066_53,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2024-05-15,2024-09-05,,,Approved
FRA_TITLE_00001348,FRA_00001306,VIL_000066,CFR,Approved,7.4,2023-01-02,2025-04-15,SUR_504/12,VIL_000066_42,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2024-02-17,2025-07-18,,,Pending Survey
FRA_TITLE_00001349,FRA_00001306,VIL_000066,CR,Approved,5.1,2024-08-18,2025-09-18,SUR_673/41,VIL_000066_14,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2023-03-29,2024-02-04,,DEED_001349,Under Verification
FRA_TITLE_00001350,FRA_00001306,VIL_000066,CR,Approved,3.6,2025-07-21,2023-10-01,SUR_748/30,VIL_000066_46,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2022-12-22,2025-09-18,2025-09-26,DEED_001350,Complete Documentation
FRA_TITLE_00001351,FRA_00001308,VIL_000066,CR,Under_Review,2.32,2023-09-10,2024-12-06,SUR_129/38,VIL_000066_80,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-03-02,2024-10-05,,DEED_001351,Pending Survey
FRA_TITLE_00001352,FRA_00001308,VIL_000066,IFR,Approved,3.78,2024-07-26,,SUR_358/28,VIL_000066_16,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2023-12-10,2025-03-23,,DEED_001352,Pending Survey
FRA_TITLE_00001353,FRA_00001310,VIL_000066,IFR,Approved,3.74,2025-03-06,2024-07-11,SUR_778/26,VIL_000066_99,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2024-05-08,2023-11-18,,,Approved
FRA_TITLE_00001354,FRA_00001310,VIL_000066,CR,Approved,2.11,2023-07-01,2024-04-26,SUR_883/17,VIL_000066_90,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-08-26,2023-11-30,,,Under Verification
FRA_TITLE_00001355,FRA_00001310,VIL_000066,CFR,Pending,6.63,2025-06-03,,SUR_823/24,VIL_000066_7,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-09-01,2024-08-26,,DEED_001355,Pending Survey
FRA_TITLE_00001356,FRA_00001311,VIL_000066,CR,Rejected,4.2,2025-07-31,2025-05-26,SUR_414/37,VIL_000066_41,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2024-08-31,2025-05-19,2025-09-26,,Pending Survey
FRA_TITLE_00001357,FRA_00001311,VIL_000066,CR,Pending,4.95,2024-07-21,,SUR_498/17,VIL_000066_5,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2024-05-09,2024-05-11,2025-09-26,DEED_001357,Pending Survey
FRA_TITLE_00001358,FRA_00001312,VIL_000066,IFR,Pending,0.73,2024-02-03,,SUR_323/20,VIL_000066_8,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-06-12,2024-12-13,,DEED_001358,Complete Documentation
FRA_TITLE_00001359,FRA_00001314,VIL_000066,IFR,Pending,1.91,2022-09-30,2024-10-27,SUR_225/33,VIL_000066_11,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-11-17,2025-06-11,,,Pending Survey
FRA_TITLE_00001360,FRA_00001314,VIL_000066,CR,Under_Review,4.11,2025-02-07,2024-09-18,SUR_606/8,VIL_000066_3,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2022-12-12,2025-08-02,2025-09-26,DEED_001360,Complete Documentation
FRA_TITLE_00001361,FRA_00001314,VIL_000066,CFR,Approved,5.67,2024-10-05,,SUR_807/10,VIL_000066_27,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-08-09,2023-12-02,2025-09-26,DEED_001361,Complete Documentation
FRA_TITLE_00001362,FRA_00001316,VIL_000066,CFR,Approved,1.8,2025-02-27,2023-10-08,SUR_812/38,VIL_000066_13,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2024-04-18,2025-04-27,,DEED_001362,Approved
FRA_TITLE_00001363,FRA_00001317,VIL_000066,IFR,Approved,1.42,2022-12-18,,SUR_415/5,VIL_000066_4,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-12-07,2024-11-06,,DEED_001363,Pending Survey
FRA_TITLE_00001364,FRA_00001317,VIL_000066,IFR,Approved,3.37,2023-12-08,2025-05-13,SUR_105/20,VIL_000066_62,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2023-07-11,2024-10-09,,,Complete Documentation
FRA_TITLE_00001365,FRA_00001318,VIL_000067,CFR,Pending,1.08,2024-04-11,,SUR_842/16,VIL_000067_95,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2023-10-11,2023-10-15,2025-09-26,DEED_001365,Pending Survey
FRA_TITLE_00001366,FRA_00001319,VIL_000067,IFR,Approved,1.98,2024-12-09,2024-07-06,SUR_180/36,VIL_000067_67,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-08-18,2024-11-05,,,Complete Documentation
FRA_TITLE_00001367,FRA_00001320,VIL_000067,IFR,Rejected,1.04,2024-12-22,2024-09-28,SUR_475/32,VIL_000067_28,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-07-23,2024-11-23,2025-09-26,DEED_001367,Pending Survey
FRA_TITLE_00001368,FRA_00001321,VIL_000067,CFR,Approved,3.07,2023-05-28,2024-12-18,SUR_969/14,VIL_000067_69,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2024-09-11,2024-04-30,2025-09-26,DEED_001368,Approved
FRA_TITLE_00001369,FRA_00001321,VIL_000067,CR,Approved,1.03,2023-04-14,2024-11-19,SUR_892/44,VIL_000067_63,Mandla_Forest_Division,Mandla_Range_3,Beat_9,2024-02-05,2023-11-26,,,Complete Documentation
FRA_TITLE_00001370,FRA_00001322,VIL_000067,CR,Approved,4.62,2023-04-30,2025-04-05,SUR_431/38,VIL_000067_3,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2024-01-10,2024-07-25,2025-09-26,,Pending Survey
FRA_TITLE_00001371,FRA_00001323,VIL_000067,CFR,Approved,5.13,2025-05-12,,SUR_953/16,VIL_000067_82,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2024-09-25,2024-07-30,,,Complete Documentation
FRA_TITLE_00001372,FRA_00001324,VIL_000067,CR,Rejected,7.09,2024-06-11,,SUR_134/11,VIL_000067_24,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-07-07,2024-06-10,,DEED_001372,Under Verification
FRA_TITLE_00001373,FRA_00001326,VIL_000067,IFR,Approved,1.91,2022-11-06,,SUR_574/44,VIL_000067_98,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-06-10,2025-07-05,,,Under Verification
FRA_TITLE_00001374,FRA_00001329,VIL_000067,CFR,Under_Review,1.73,2025-02-06,2024-06-16,SUR_199/14,VIL_000067_20,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2024-07-03,2025-07-14,2025-09-26,DEED_001374,Complete Documentation
FRA_TITLE_00001375,FRA_00001330,VIL_000067,CFR,Pending,5.37,2023-07-11,2024-11-27,SUR_219/40,VIL_000067_56,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2024-01-25,2023-12-02,2025-09-26,DEED_001375,Under Verification
FRA_TITLE_00001376,FRA_00001332,VIL_000067,CFR,Rejected,6.34,2023-01-16,2023-11-20,SUR_646/16,VIL_000067_98,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2023-05-05,2024-06-19,2025-09-26,,Complete Documentation
FRA_TITLE_00001377,FRA_00001333,VIL_000067,IFR,Under_Review,0.68,2025-07-30,,SUR_181/49,VIL_000067_2,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-09-26,2024-03-06,2025-09-26,DEED_001377,Approved
FRA_TITLE_00001378,FRA_00001333,VIL_000067,IFR,Approved,1.49,2023-06-08,,SUR_864/38,VIL_000067_16,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2024-03-22,2025-06-30,,DEED_001378,Under Verification
FRA_TITLE_00001379,FRA_00001334,VIL_000067,CR,Approved,3.37,2025-08-05,2023-10-29,SUR_565/13,VIL_000067_11,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-09-08,2025-03-17,,DEED_001379,Pending Survey
FRA_TITLE_00001380,FRA_00001334,VIL_000067,IFR,Pending,3.36,2024-07-12,,SUR_792/6,VIL_000067_82,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-09-07,2025-06-30,2025-09-26,,Complete Documentation
FRA_TITLE_00001381,FRA_00001335,VIL_000067,IFR,Pending,2.6,2024-05-19,,SUR_579/19,VIL_000067_83,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2024-09-06,2024-03-24,2025-09-26,,Complete Documentation
FRA_TITLE_00001382,FRA_00001335,VIL_000067,IFR,Approved,2.11,2022-11-26,,SUR_596/26,VIL_000067_38,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-07-09,2023-10-11,2025-09-26,DEED_001382,Approved
