Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,gp_female_population,gp_male_population,gp_households,villages_in_gp,block_map_id,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000288,492683,Niwari Jar Khurd,22.90821581,80.00258312,233.0,9.0,208.0,117.0,116.0,52.0,68.0,64.0,47.0,53.0,142732,Khapamal,khapamal,167825.0,22.90821581,80.00258312,1629.0,66.0,1456.0,818.0,811.0,370.0,7,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000092
VIL_000289,492682,Niwari Mal.,22.90821581,80.00258312,233.0,9.0,208.0,117.0,116.0,52.0,68.0,64.0,47.0,53.0,142732,Khapamal,khapamal,167825.0,22.90821581,80.00258312,1629.0,66.0,1456.0,818.0,811.0,370.0,7,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000092
VIL_000290,492794,Udaipur,22.90821581,80.00258312,233.0,9.0,208.0,117.0,116.0,52.0,68.0,64.0,47.0,53.0,142732,Khapamal,khapamal,167825.0,22.90821581,80.00258312,1629.0,66.0,1456.0,818.0,811.0,370.0,7,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000092
VIL_000291,492450,Bhabhera Ryt.,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,909.0,903.0,395.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000093
VIL_000292,492449,Bidri,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,909.0,903.0,395.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000093
VIL_000293,492447,Lahsar,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,909.0,903.0,395.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000093
VIL_000294,492448,Mohda,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,909.0,903.0,395.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000093
VIL_000295,492706,Khanora Mal.(Khanaura Mal),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,811.0,803.0,393.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000094
VIL_000296,492701,Lalpur (Khamhi),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,811.0,803.0,393.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000094
VIL_000297,492653,Lawar Mudiya Mal.,22.90390238,80.14352448,698.0,6.0,640.0,354.0,344.0,154.0,226.0,200.0,118.0,182.0,142735,Lawarmudia,lawarmudia,167816.0,22.90390238,80.14352448,1397.0,11.0,1281.0,709.0,688.0,364.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000095
VIL_000298,492707,Lawarmudiya Ryt.,22.90390238,80.14352448,698.0,6.0,640.0,354.0,344.0,154.0,226.0,200.0,118.0,182.0,142735,Lawarmudia,lawarmudia,167816.0,22.90390238,80.14352448,1397.0,11.0,1281.0,709.0,688.0,364.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000095
VIL_000299,492633,Gopalpur,23.02999022,80.15990963,815.0,7.0,696.0,425.0,390.0,214.0,258.0,211.0,132.0,183.0,142736,Magardha,magardha,167807.0,23.02999022,80.15990963,1630.0,14.0,1392.0,850.0,780.0,366.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000096
VIL_000300,492632,Magardha,23.02999022,80.15990963,815.0,7.0,696.0,425.0,390.0,214.0,258.0,211.0,132.0,183.0,142736,Magardha,magardha,167807.0,23.02999022,80.15990963,1630.0,14.0,1392.0,850.0,780.0,366.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000096
VIL_000301,492664,Maili (Gumti),22.90419022,80.1070164,3009.0,448.0,1045.0,1470.0,1539.0,704.0,1035.0,766.0,504.0,781.0,142737,Maili,maili,167820.0,22.90419022,80.1070164,3009.0,448.0,1045.0,1470.0,1539.0,781.0,1,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000097
VIL_000302,492695,Kukari,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,1340.0,1182.0,549.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000098
VIL_000303,492693,Manikasara,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,1340.0,1182.0,549.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000098
VIL_000304,492804,Pahatsara F.V.,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,1340.0,1182.0,549.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000098
VIL_000305,492694,Pahatsara Mal.,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,1340.0,1182.0,549.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000098
VIL_000306,492651,Dagla,22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,699.0,705.0,366.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000099
VIL_000307,492650,Jamuniya (Patha Chaurai),22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,699.0,705.0,366.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000099
VIL_000308,492652,Patha Chaurai,22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,699.0,705.0,366.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000099
VIL_000309,492689,Dungariya (Bhartipur),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,766.0,846.0,384.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000100
VIL_000310,492802,Khairuwala F.V.,22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,766.0,846.0,384.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000100
VIL_000311,492685,Pindrai Mal.(Khapa),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,766.0,846.0,384.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000100
VIL_000312,492686,Pondi (Mooldongari),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,766.0,846.0,384.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000100
VIL_000313,492674,Budra,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,1069.0,988.0,460.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000101
VIL_000314,492675,Magardha,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,1069.0,988.0,460.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000101
VIL_000315,492673,Pipariya,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,1069.0,988.0,460.0,3,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000101
VIL_000316,492444,Pauniya Mal.,23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,1005.0,1023.0,463.0,3,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000102
VIL_000317,492445,Pauniya Ryt.,23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,1005.0,1023.0,463.0,3,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000102
VIL_000318,492446,Salhepani (Padariya),23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,1005.0,1023.0,463.0,3,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000102
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,1692.0,1547.0,774.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000103
VIL_000320,492473,Karhaiya Mal.,22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,1692.0,1547.0,774.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000103
VIL_000321,492469,Paundi Mal. (Bhawarda),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,1692.0,1547.0,774.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000103
VIL_000322,492470,Pondi Ryt. (Chaurai),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,1692.0,1547.0,774.0,4,BLK_000002,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000103
VIL_000323,492660,Bilai Khapa,22.95071978,80.12112381,714.0,0.0,612.0,371.0,343.0,165.0,219.0,206.0,124.0,182.0,142744,Ramtila,ramtila,167818.0,22.95071978,80.12112381,1428.0,0.0,1224.0,742.0,686.0,365.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000104
VIL_000324,492659,Ramtila,22.95071978,80.12112381,714.0,0.0,612.0,371.0,343.0,165.0,219.0,206.0,124.0,182.0,142744,Ramtila,ramtila,167818.0,22.95071978,80.12112381,1428.0,0.0,1224.0,742.0,686.0,365.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000104
VIL_000325,492629,Auriya,22.98780097,80.0958322,346.0,1.0,314.0,171.0,175.0,76.0,107.0,95.0,68.0,71.0,142745,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000105
VIL_000326,492631,Chauki,22.98780097,80.0958322,346.0,1.0,314.0,171.0,175.0,76.0,107.0,95.0,68.0,71.0,142745,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000105
VIL_000327,492798,Chauki F.V.,22.98780097,80.0958322,346.0,1.0,314.0,171.0,175.0,76.0,107.0,95.0,68.0,71.0,142745,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000105
VIL_000328,492630,Chitaura,22.98780097,80.0958322,346.0,1.0,314.0,171.0,175.0,76.0,107.0,95.0,68.0,71.0,142745,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000105
VIL_000329,492628,Samnapur (Auriya),22.98780097,80.0958322,346.0,1.0,314.0,171.0,175.0,76.0,107.0,95.0,68.0,71.0,142745,Samnapur,samnapur,167806.0,22.98780097,80.0958322,1728.0,7.0,1570.0,853.0,875.0,356.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000105
VIL_000330,492797,Bhartipur,22.82677098,80.03370609,330.0,7.0,198.0,163.0,166.0,75.0,104.0,88.0,62.0,80.0,142746,Sangwa,sangwa,167833.0,22.82677098,80.03370609,1318.0,28.0,790.0,653.0,665.0,320.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000106
VIL_000331,492705,Chargaon (Khanaura),22.82677098,80.03370609,330.0,7.0,198.0,163.0,166.0,75.0,104.0,88.0,62.0,80.0,142746,Sangwa,sangwa,167833.0,22.82677098,80.03370609,1318.0,28.0,790.0,653.0,665.0,320.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000106
VIL_000332,492704,Maldha,22.82677098,80.03370609,330.0,7.0,198.0,163.0,166.0,75.0,104.0,88.0,62.0,80.0,142746,Sangwa,sangwa,167833.0,22.82677098,80.03370609,1318.0,28.0,790.0,653.0,665.0,320.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000106
VIL_000333,492703,Sangwa,22.82677098,80.03370609,330.0,7.0,198.0,163.0,166.0,75.0,104.0,88.0,62.0,80.0,142746,Sangwa,sangwa,167833.0,22.82677098,80.03370609,1318.0,28.0,790.0,653.0,665.0,320.0,4,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000106
VIL_000334,492625,Dungariya (Tarwani),23.04988263,80.11074289,759.0,8.0,710.0,382.0,378.0,152.0,230.0,230.0,148.0,184.0,142747,Tarwani,tarwani,167804.0,23.04988263,80.11074289,1518.0,17.0,1421.0,763.0,755.0,369.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000107
VIL_000335,492626,Tarwani (Dungariya),23.04988263,80.11074289,759.0,8.0,710.0,382.0,378.0,152.0,230.0,230.0,148.0,184.0,142747,Tarwani,tarwani,167804.0,23.04988263,80.11074289,1518.0,17.0,1421.0,763.0,755.0,369.0,2,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000107
VIL_000336,492669,Bamhori,22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000337,492670,Jamunpani,22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000338,492671,Karondi (Bamhori),22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000339,492668,Majhgaon (Tikariya),22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000340,492672,Mohgaon (Karondi),22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000341,492667,Tikariya (Bamhori),22.99969764,80.04538004,373.0,0.0,356.0,190.0,183.0,79.0,112.0,112.0,71.0,82.0,142748,Tikaria,tikaria,167821.0,22.99969764,80.04538004,2239.0,2.0,2133.0,1143.0,1096.0,493.0,6,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000108
VIL_000342,492627,Udaipur (Dobhi),23.03993496,80.09381,1886.0,92.0,937.0,913.0,973.0,520.0,724.0,393.0,249.0,453.0,142749,Udaypur,udaypur,167805.0,23.03993496,80.09381,1886.0,92.0,937.0,913.0,973.0,453.0,1,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000109
VIL_000343,492654,Baihar,22.92474378,80.11425168,475.0,1.0,382.0,236.0,239.0,98.0,153.0,138.0,86.0,105.0,142750,Vijaypur,vijaypur,167817.0,22.92474378,80.11425168,2377.0,5.0,1910.0,1182.0,1195.0,527.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000110
VIL_000344,492657,Godri,22.92474378,80.11425168,475.0,1.0,382.0,236.0,239.0,98.0,153.0,138.0,86.0,105.0,142750,Vijaypur,vijaypur,167817.0,22.92474378,80.11425168,2377.0,5.0,1910.0,1182.0,1195.0,527.0,5,BLK_000002,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000110
