Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,village_water_area_ha,village_vegetation_area_ha,village_forest_area_ha,village_built_area_ha,village_barren_area_ha,village_total_area_ha,village_water_percent,village_vegetation_percent,village_forest_percent,village_built_percent,village_barren_percent,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,villages_in_gp,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000290,492794,Udaipur,22.90821581,80.00258312,233.0,9.0,208.0,117.0,116.0,52.0,68.0,64.0,47.0,53.0,175.11,285.65,102.2,7.83,47.4,618.19,28.33,46.21,16.53,1.27,7.67,142732,Khapamal,khapamal,167825.0,22.90821581,80.00258312,1629.0,66.0,1456.0,7,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000092
VIL_000291,492450,Bhabhera Ryt.,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,8.71,256.65,67.62,4.6,50.19,387.76,2.25,66.19,17.44,1.18,12.94,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000093
VIL_000292,492449,Bidri,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,8.71,256.65,67.62,4.6,50.19,387.76,2.25,66.19,17.44,1.18,12.94,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000093
VIL_000293,492447,Lahsar,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,8.71,256.65,67.62,4.6,50.19,387.76,2.25,66.19,17.44,1.18,12.94,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000093
VIL_000294,492448,Mohda,23.05552257,80.20783847,453.0,0.0,394.0,227.0,226.0,89.0,142.0,138.0,84.0,99.0,8.71,256.65,67.62,4.6,50.19,387.76,2.25,66.19,17.44,1.18,12.94,142733,Lahsar,lahsar,167742.0,23.05552257,80.20783847,1812.0,0.0,1574.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000093
VIL_000295,492706,Khanora Mal.(Khanaura Mal),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000295,492706,Khanora Mal.(Khanaura Mal),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000295,492706,Khanora Mal.(Khanaura Mal),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000295,492706,Khanora Mal.(Khanaura Mal),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000296,492701,Lalpur (Khamhi),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000296,492701,Lalpur (Khamhi),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000296,492701,Lalpur (Khamhi),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000296,492701,Lalpur (Khamhi),22.84351795,80.05365082,807.0,0.0,754.0,406.0,402.0,193.0,262.0,212.0,139.0,196.0,18.85,72.72,12.16,3.35,15.66,122.75,15.36,59.25,9.91,2.73,12.76,142734,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000094
VIL_000297,492653,Lawar Mudiya Mal.,22.90390238,80.14352448,698.0,6.0,640.0,354.0,344.0,154.0,226.0,200.0,118.0,182.0,5.0,430.63,108.67,13.58,121.48,679.36,0.74,63.39,16.0,2.0,17.88,142735,Lawarmudia,lawarmudia,167816.0,22.90390238,80.14352448,1397.0,11.0,1281.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000095
VIL_000298,492707,Lawarmudiya Ryt.,22.90390238,80.14352448,698.0,6.0,640.0,354.0,344.0,154.0,226.0,200.0,118.0,182.0,5.0,430.63,108.67,13.58,121.48,679.36,0.74,63.39,16.0,2.0,17.88,142735,Lawarmudia,lawarmudia,167816.0,22.90390238,80.14352448,1397.0,11.0,1281.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000095
VIL_000299,492633,Gopalpur,23.02999022,80.15990963,815.0,7.0,696.0,425.0,390.0,214.0,258.0,211.0,132.0,183.0,1.29,260.48,100.64,4.16,45.69,412.26,0.31,63.18,24.41,1.01,11.08,142736,Magardha,magardha,167807.0,23.02999022,80.15990963,1630.0,14.0,1392.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000096
VIL_000300,492632,Magardha,23.02999022,80.15990963,815.0,7.0,696.0,425.0,390.0,214.0,258.0,211.0,132.0,183.0,1.29,260.48,100.64,4.16,45.69,412.26,0.31,63.18,24.41,1.01,11.08,142736,Magardha,magardha,167807.0,23.02999022,80.15990963,1630.0,14.0,1392.0,2,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000096
VIL_000301,492664,Maili (Gumti),22.90419022,80.1070164,3009.0,448.0,1045.0,1470.0,1539.0,704.0,1035.0,766.0,504.0,781.0,4.19,964.82,147.98,23.63,238.55,1379.17,0.3,69.96,10.73,1.71,17.3,142737,Maili,maili,167820.0,22.90419022,80.1070164,3009.0,448.0,1045.0,1,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000097
VIL_000302,492695,Kukari,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,0.0,229.98,33.34,3.16,39.23,305.71,0.0,75.23,10.9,1.03,12.83,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000098
VIL_000303,492693,Manikasara,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,0.0,229.98,33.34,3.16,39.23,305.71,0.0,75.23,10.9,1.03,12.83,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000098
VIL_000304,492804,Pahatsara F.V.,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,0.0,229.98,33.34,3.16,39.23,305.71,0.0,75.23,10.9,1.03,12.83,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000098
VIL_000305,492694,Pahatsara Mal.,22.87519304,80.08892074,630.0,13.0,539.0,335.0,296.0,187.0,202.0,148.0,94.0,137.0,0.0,229.98,33.34,3.16,39.23,305.71,0.0,75.23,10.9,1.03,12.83,142738,Maniksara,maniksara,167829.0,22.87519304,80.08892074,2522.0,52.0,2155.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000098
VIL_000306,492651,Dagla,22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,5.29,282.35,78.74,11.54,91.27,469.19,1.13,60.18,16.78,2.46,19.45,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000099
VIL_000307,492650,Jamuniya (Patha Chaurai),22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,5.29,282.35,78.74,11.54,91.27,469.19,1.13,60.18,16.78,2.46,19.45,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000099
VIL_000308,492652,Patha Chaurai,22.89436908,80.14287202,468.0,0.0,450.0,233.0,235.0,115.0,155.0,118.0,80.0,122.0,5.29,282.35,78.74,11.54,91.27,469.19,1.13,60.18,16.78,2.46,19.45,142739,Patha Chourai,patha chourai,167815.0,22.89436908,80.14287202,1404.0,0.0,1349.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000099
VIL_000309,492689,Dungariya (Bhartipur),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,67.92,252.65,66.93,7.7,70.73,465.92,14.58,54.23,14.36,1.65,15.18,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000100
VIL_000310,492802,Khairuwala F.V.,22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,67.92,252.65,66.93,7.7,70.73,465.92,14.58,54.23,14.36,1.65,15.18,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000100
VIL_000311,492685,Pindrai Mal.(Khapa),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,67.92,252.65,66.93,7.7,70.73,465.92,14.58,54.23,14.36,1.65,15.18,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000100
VIL_000312,492686,Pondi (Mooldongari),22.86695934,80.02864338,403.0,2.0,358.0,192.0,212.0,80.0,132.0,112.0,79.0,96.0,67.92,252.65,66.93,7.7,70.73,465.92,14.58,54.23,14.36,1.65,15.18,142740,Pindrai Mal,pindrai mal,167826.0,22.86695934,80.02864338,1612.0,7.0,1434.0,4,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000100
VIL_000313,492674,Budra,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,9.01,686.8,335.19,8.61,109.44,1149.05,0.78,59.77,29.17,0.75,9.52,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000101
VIL_000314,492675,Magardha,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,9.01,686.8,335.19,8.61,109.44,1149.05,0.78,59.77,29.17,0.75,9.52,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000101
VIL_000315,492673,Pipariya,22.98089553,80.06855017,686.0,0.0,602.0,356.0,329.0,160.0,207.0,197.0,122.0,153.0,9.01,686.8,335.19,8.61,109.44,1149.05,0.78,59.77,29.17,0.75,9.52,142741,Piparia Khurd,piparia khurd,167822.0,22.98089553,80.06855017,2057.0,0.0,1807.0,3,3901,Bijadandi,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000101
VIL_000316,492444,Pauniya Mal.,23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,0.0,208.66,39.3,3.47,35.17,286.61,0.0,72.8,13.71,1.21,12.27,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,3,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000102
VIL_000317,492445,Pauniya Ryt.,23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,0.0,208.66,39.3,3.47,35.17,286.61,0.0,72.8,13.71,1.21,12.27,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,3,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000102
VIL_000318,492446,Salhepani (Padariya),23.04862809,80.24583799,676.0,1.0,581.0,335.0,341.0,106.0,199.0,229.0,142.0,154.0,0.0,208.66,39.3,3.47,35.17,286.61,0.0,72.8,13.71,1.21,12.27,142742,Ponia Mal,ponia mal,167741.0,23.04862809,80.24583799,2028.0,3.0,1744.0,3,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000102
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.0,27.34,5.84,1.14,11.64,45.96,0.01,59.49,12.71,2.47,25.33,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.18,15.46,3.96,0.38,1.8,21.79,0.83,70.96,18.19,1.75,8.27,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.0,27.34,5.84,1.14,11.64,45.96,0.01,59.49,12.71,2.47,25.33,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.18,15.46,3.96,0.38,1.8,21.79,0.83,70.96,18.19,1.75,8.27,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.0,27.34,5.84,1.14,11.64,45.96,0.01,59.49,12.71,2.47,25.33,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.18,15.46,3.96,0.38,1.8,21.79,0.83,70.96,18.19,1.75,8.27,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.0,27.34,5.84,1.14,11.64,45.96,0.01,59.49,12.71,2.47,25.33,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000319,492471,Chaurai (Katangi),22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.18,15.46,3.96,0.38,1.8,21.79,0.83,70.96,18.19,1.75,8.27,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000320,492473,Karhaiya Mal.,22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.0,27.34,5.84,1.14,11.64,45.96,0.01,59.49,12.71,2.47,25.33,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
VIL_000320,492473,Karhaiya Mal.,22.95919373,80.26310895,810.0,18.0,718.0,423.0,387.0,212.0,273.0,210.0,114.0,194.0,0.18,15.46,3.96,0.38,1.8,21.79,0.83,70.96,18.19,1.75,8.27,142743,Poudi Mal,poudi mal,167748.0,22.95919373,80.26310895,3239.0,74.0,2873.0,4,3901,Bijadandi,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000103
